l0,l1,w0,w1,x0,x1,y0,y1,r0,r1,min_distance,result
0.7217127125776289,0.8917481399803193,0.6924484960076723,0.483949222223359,0.6823331813786301,0.0551736110408394,0.8813990109389905,0.21691173196335534,0.35016589443295687,0.8344271716961053,3.9338954235126686,12.433895423512668
0.32631522588198314,0.8332285000193951,0.3789792896829023,0.32840958013098176,0.5620320092155126,0.11271110624790592,0.6985166746183532,0.667692872005864,0.8617123993280175,0.931920933738134,3.1012587368732336,11.601258736873234
0.11614469388770712,0.7965456459884601,0.40346172269067865,0.3223342458105291,0.3810523200185329,0.06898075766452785,0.6949809719035083,0.7259043381328307,0.2425582948309834,0.009321941495631147,3.0099915432363313,11.509991543236332
0.5164008117031864,0.6167219830658704,0.3860725422063337,0.3287002990901805,0.5626297937626078,0.11286628658228498,0.7009418882385252,0.7034246652997236,0.8514375214742015,0.9305463394435332,3.103033870780323,11.603033870780322
0.8690232954860225,0.7307747001408659,0.7487064985976568,0.3421239105034938,0.12920579989144151,0.9155134505055891,0.7381491661426948,0.3180051337810734,0.43014887528868273,0.8299021246251644,3.809168542015166,12.309168542015167
0.516779953730593,0.6168793554484786,0.409314811389346,0.32219672414981126,0.5622205565969571,0.11383979587593976,0.7009896726535482,0.718787611005901,0.8583628486323605,0.966362157736934,2.944147229538102,11.444147229538101
0.028888049824159157,0.07755462712603683,0.7074354791522983,0.22864345020999108,0.6892819049485422,0.06165770740907471,0.873677211665613,0.32661320815468764,0.6616778443126642,0.7526433463445911,3.727545181302868,12.227545181302869
0.11618831931320929,0.7965456459884601,0.40346172269067865,0.31174568275106773,0.3810523200185329,0.06898075766452785,0.6949809719035083,0.7259043381328307,0.6382637445512906,0.06582122506391576,3.3288754033318093,11.828875403331809
0.052112958961795464,0.8917481399803193,0.6835337851956845,0.3184209459003491,0.5859425309861108,0.0551736110408394,0.8985772253228307,0.24537461477333125,0.13753768471821987,0.8931853225601232,4.650179090249176,13.150179090249175
0.6613810197872333,0.485886682951399,0.6913133155419029,0.36763140212775214,0.6823331813786301,0.06869846263766632,0.9237121661183074,0.21691173196335534,0.35016589443295687,0.8344271716961053,4.299982511409216,12.799982511409215
0.11614469388770712,0.7965456459884601,0.40346172269067865,0.3223342458105291,0.3810523200185329,0.0694612879431275,0.6949809719035083,0.7259043381328307,0.24453724440657726,0.01335234436211491,2.999052460433521,11.499052460433521
0.5167791040739792,0.6168793554484786,0.409314811389346,0.32219672414981126,0.5558985760563216,0.10867991056122538,0.7009896726535482,0.718787611005901,0.8583628486323605,0.966362157736934,3.0290827342924866,11.529082734292487
0.36799325145390005,0.173601351574089,0.38081184734643314,0.32746438646966014,0.4224165503721484,0.0633264672176352,0.5448515590548584,0.7265519774157527,0.4449020349287694,0.00992561831774369,3.2278006589808865,11.727800658980886
0.38306099718050796,0.12336307832211918,0.36398034579129257,0.3286539906864435,0.9011993043119249,0.031186282354035477,0.1976546649429341,0.7256586258214235,0.24678983492286272,0.20873795475882978,3.4618811150274187,11.961881115027419
0.38306099718050796,0.12336307832211918,0.36398034579129257,0.3286539906864435,0.9011993043119249,0.031186282354035477,0.7042076682256766,0.7256865151631169,0.24678983492286272,0.9618328004523752,3.3663264630607395,11.866326463060739
0.11618916630573797,0.7965456459884601,0.40346172269067865,0.3223342458105291,0.3810523200185329,0.06898075766452785,0.6949809719035083,0.7259043381328307,0.2425582948309834,0.009321941495631147,2.9064061329066835,11.406406132906683
0.5167791040739792,0.6168720588870445,0.4091818198611974,0.3287955613619398,0.7473642659997762,0.00312072688042582,0.7009896726535482,0.7188264559851381,0.8583628486323605,0.9660296547041434,1.452964771559038,4
0.7217127125776289,0.8917481399803193,0.6924701060791362,0.483949222223359,0.3357292096792957,0.06795700724841763,0.8813990109389905,0.21728370173014414,0.35016589443295687,0.8344271716961053,4.701934275445112,13.201934275445112
0.516779953730593,0.6168793554484786,0.409314811389346,0.32219672414981126,0.13530056143545108,0.11383979587593976,0.7009896726535482,0.718787611005901,0.8535107450924464,0.966362157736934,1.1148681044343896,4
0.36799325145390005,0.8018102903841786,0.38081184734643314,0.3275281339316351,0.4224165503721484,0.0633264672176352,0.7012531852172075,0.7265519774157527,0.4449020349287694,0.00992561831774369,3.048946173265417,11.548946173265417
0.5164008117031864,0.6192095396981244,0.3857898814399765,0.3286546582108028,0.5626297937626078,0.03150344394018254,0.7009418882385252,0.7258180418565411,0.8495692641678405,0.9305463394435332,3.308832249413786,11.808832249413786
0.36799325145390005,0.173601351574089,0.39063554103969755,0.25860760510812697,0.7433273645315756,0.014041999370117353,0.5284942439202509,0.6686248309817822,0.4449020349287694,0.00992561831774369,1.64061172174305,10.14061172174305
0.11614469388770712,0.7965456459884601,0.3914292822946631,0.3223342458105291,0.3810523200185329,0.06898075766452785,0.6950261713425842,0.7255641287007853,0.2425582948309834,0.009321941495631147,3.201150031273531,11.701150031273531
0.052112958961795464,0.8917481399803193,0.6837176621875476,0.3184209459003491,0.5843868737684755,0.06874926539643779,0.9237434910849042,0.24554257011793312,0.34254008468524055,0.8931853225601232,4.660023626484636,13.160023626484637
0.03781376110934381,0.8154457174815626,0.40346172269067865,0.31176872373773007,0.3810523200185329,0.05601401052891578,0.6958969754336558,0.6686795162259542,0.6776198104976968,0.8428755761134199,1.788556223818739,10.28855622381874
0.11614384689517845,0.7965456459884601,0.40346172269067865,0.31174568275106773,0.3810523200185329,0.06898075766452785,0.6949809719035083,0.7259043381328307,0.6382637445512906,0.06582122506391576,3.161007852187017,11.661007852187018
0.03905844559544486,0.05939218768919552,0.7025119355562045,0.3252291332973569,0.6811242348371132,0.05518443306116371,0.9705145394360988,0.3426738827392315,0.44622176780008804,0.22076311089555958,3.504479196032284,12.004479196032284
0.11618831931320929,0.1683367182318412,0.40346172269067865,0.31168193528909277,0.3810523200185329,0.06898075766452785,0.5385793457411592,0.7259043381328307,0.6382637445512906,0.06582122506391576,3.040354751727613,11.540354751727612
0.38306099718050796,0.12087554581054463,0.36426300655764976,0.3286996315658212,0.8904860437502082,0.11254912501116052,0.1976546649429341,0.703265249264606,0.24865807213880742,0.20873795475882978,3.57345323217791,12.07345323217791
0.5167791040739792,0.6168793554484786,0.409314811389346,0.3265607749993942,0.5558985760563216,0.10867991056122538,0.7009896726535482,0.7217275237792656,0.8583628486323605,0.9671253720508599,2.998840398508988,11.498840398508989
0.27197206544848884,0.08321489724311652,0.7279933210523961,0.22756151839368477,0.7383914660160557,0.6133158269353279,0.6803112596283968,0.3262368008759648,0.4472685864822153,0.7412503671025785,4.013349592489888,12.513349592489888
0.8690232954860225,0.7388177130143649,0.7487064985976568,0.3421239105034938,0.13399442248303559,0.9155134505055891,0.7360146471437302,0.317394105124869,0.43014887528868273,0.8724662714094447,3.9979055206139176,12.497905520613918
0.33017406708129915,0.07604886140517075,0.3134507913306458,0.26655748979106664,0.2261995474505819,0.9617445439125258,0.04332423343567704,0.6956587232563687,0.5246811801422079,0.2122885983887396,4.252965368357096,12.752965368357096
0.6613810197872333,0.485886682951399,0.6911294385500399,0.36763140212775214,0.6838888385962655,0.055122808282067934,0.898545900356234,0.21674377661875344,0.1451634944659468,0.8344271716961053,4.336334572687913,12.836334572687914
0.17448768102629725,0.07512177131342128,0.7074354791522983,0.22779117916277433,0.6892819049485422,0.06165770740907471,0.9372769648898687,0.32661320815468764,0.5879587417568657,0.7526433463445911,3.4582858027311674,11.958285802731167
0.5164008117031864,0.12759139585770335,0.38575289508203825,0.32865399306454224,0.5626297937626078,0.03150344394018254,0.7009418882385252,0.7379618034964052,0.8495692641678405,0.9305463394435332,3.443570742114036,11.943570742114035
0.7217127125776289,0.8914260696113606,0.6924484960076723,0.331417118764405,0.6832986335618961,0.0551736110408394,0.6110449163934044,0.21791965319099077,0.3230130312728048,0.8338934246934059,3.555158478259443,12.055158478259443
0.11614480271909329,0.1683367182318412,0.40346172269067865,0.31168193528909277,0.3810523200185329,0.06898075766452785,0.5385793457411592,0.7259043381328307,0.6382637445512906,0.008343552923683762,3.101044897046308,11.601044897046307
0.5248214908364522,0.1728250063428862,0.380872169470668,0.32746438646966014,0.4224165503721484,0.0633264672176352,0.7030562867295299,0.7265519774157527,0.4427178720414508,0.00390712094969714,0.0,0
0.38306099718050796,0.12336307832211918,0.36398034579129257,0.3286539906864435,0.932257101618379,0.031186282354035477,0.7042076682256766,0.7252820424133437,0.24678983492286272,0.9619361727113434,3.139327518964229,11.63932751896423
0.028888049824159157,0.07755462712603683,0.41712032578357994,0.2283720200961537,0.7486728307315297,0.06165770740907471,0.873677211665613,0.6415718765772439,0.6616778443126642,0.8025448773926038,0.910798241585868,3
0.5169428724162973,0.6988455149287813,0.7305829469507819,0.3252291332973569,0.1310799274739144,0.11311442878270477,0.9705145394360988,0.31119190576510997,0.44577971930173976,0.8544303355897382,3.599650397569636,12.099650397569636
0.023135529836395316,0.03191142492628507,0.702675374376676,0.3326415882132881,0.21632476095748182,0.04791731682333161,0.6514199270811045,0.33509759640899917,0.44453425338094044,0.749678430183373,4.106109853253661,12.60610985325366
0.10035834689181333,0.9207447187345026,0.3789792896829023,0.32840958013098176,0.5618810890707118,0.11271110624790592,0.6985166746183532,0.667692872005864,0.8617123993280175,0.931920933738134,3.198550530753061,11.69855053075306
0.510868390732811,0.6210602052847446,0.409314811389346,0.32219672414981126,0.5622205565969571,0.06907133829038874,0.6951037245727277,0.718787611005901,0.8583628486323605,0.966362157736934,3.0576221426871784,11.557622142687178
0.17448768102629725,0.07512177131342128,0.7074354791522983,0.22779117916277433,0.6892819049485422,0.0978130797676474,0.9372769648898687,0.32661320815468764,0.5879587417568657,0.7519064076945278,3.131562488566873,11.631562488566873
0.5164067511559448,0.6167219830658704,0.40841824963327034,0.3287002990901805,0.5626297937626078,0.11286628658228498,0.7009898538473788,0.7034246652997236,0.8355851921406993,0.9653662766744919,2.4067292574208374,10.906729257420837
0.49850215278676613,0.615786958834676,0.7057020530641652,0.3162187559747056,0.5626297937626078,0.11360707922230527,0.7009896726535482,0.32722487747777823,0.8537106345562779,0.9703648260148696,3.500869192620728,12.000869192620728
0.028888049824159157,0.07574301511869566,0.3824650645593175,0.22864345020999108,0.6892819049485422,0.061658052834482294,0.7387489123889907,0.7176408011509661,0.6616778443126642,0.7598899347839224,3.686891285329782,12.186891285329782
0.5159197693796438,0.6168793554484786,0.409314811389346,0.32219672414981126,0.5622205565969571,0.06338474733544935,0.7009896726535482,0.718787611005901,0.8583628486323605,0.966362157736934,2.9605120756415606,11.46051207564156
0.38306099718050796,0.6149812365277529,0.3640173321492308,0.32865465583270415,0.9011993043119249,0.031186282354035477,0.1976546649429341,0.7319683843697563,0.24678983492286272,0.20873795475882978,2.8718334519388797,11.37183345193888
0.02591304970939741,0.7939359652361584,0.40346172269067865,0.3223342458105291,0.412328153002443,0.06898075766452785,0.6949809719035083,0.7502980913068928,0.24048925754221506,0.0003989849527397671,3.2103617003867675,11.710361700386768
0.5167791040739792,0.9125151266837525,0.409314811389346,0.32219672414981126,0.5558985760563216,0.10867991056122538,0.7017992669927082,0.7177686911850982,0.8583628486323605,0.9608253508207363,2.720142519485153,11.220142519485153
0.11618821048182314,0.7965456459884601,0.40346172269067865,0.3223342458105291,0.3810523200185329,0.10507828984712,0.6949809719035083,0.7259043381328307,0.2425582948309834,0.06679993772199491,2.9942995745359244,11.494299574535924
0.8690232954860225,0.9222102774962352,0.7487064985976568,0.33129890173188525,0.13399442248303559,0.22377664979859846,0.6870179244968269,0.3309516643914655,0.28226138100478787,0.8724662714094447,3.146068865116817,11.646068865116817
0.35995171434804085,0.6176557007515682,0.40925448926511115,0.32219672414981126,0.5541794511498985,0.11383979587593976,0.5427849449788767,0.718787611005901,0.8605470109573532,0.9846381640129651,3.226568802060928,11.726568802060928
0.33265095079207757,0.7846533856683633,0.7163320016939088,0.33064917071828875,0.7576034189995469,0.005563786984835173,0.5305830844317907,0.33253464017314244,0.2483646810362523,0.011955882462380996,4.83107520169801,13.33107520169801
0.0389321846718296,0.6168793554484786,0.409314811389346,0.32219672414981126,0.28336821977859883,0.06869319636197695,0.7009896726535482,0.7492944845292211,0.8489778778512035,0.966362157736934,3.055331349571803,11.555331349571803
0.33265095079207757,0.17421364930158373,0.3799746516924705,0.3304071610300199,0.7388687879417197,0.005563786984835173,0.5305830844317907,0.724824186787543,0.24825114497987819,0.009737135258104102,3.7073476785705255,12.207347678570525
0.12205541207909862,0.7923647961521941,0.40346172269067865,0.31174568275106773,0.3810523200185329,0.11374921525007888,0.7008669199843286,0.7259043381328307,0.6382637445512906,0.06582122506391576,3.160884423776959,11.66088442377696
0.028888049824159157,0.10113647980333929,0.6836329047006395,0.22929044436683083,0.5854767838952548,0.06165770740907471,0.873677211665613,0.32661320815468764,0.34666070490663936,0.8900160072772199,2.5404372920772356,11.040437292077236
0.11618831931320929,0.7791390472868391,0.3642850465952328,0.31174568275106773,0.8971651945807004,0.06898075766452785,0.6949861536529167,0.7038011707768909,0.2617279172484298,0.06582122506391576,2.4674411240950715,10.967441124095071
0.8690232954860225,0.7388802402824444,0.7487064985976568,0.3421239105034938,0.13399442248303559,0.9294499807690186,0.7363243106048273,0.317394105124869,0.42149647836585646,0.8542625856685426,3.822677311329692,12.322677311329691
0.5158032055113737,0.6168793554484786,0.38696910396240936,0.32219672414981126,0.13530056143545108,0.11383979587593976,0.7009417070446947,0.7964464714960604,0.7912425842259277,0.9315422205059753,1.1273089781838022,4
0.11759181122328638,0.6168793554484786,0.4034672710097019,0.3265607749993942,0.5551279011467382,0.10867991056122538,0.7009896726535482,0.7217275237792656,0.6400244738748435,0.9671253720508599,2.478828281053618,10.978828281053618
0.8690232954860225,0.7307747001408659,0.7487064985976568,0.3421533056046089,0.12920579989144151,0.06930200484580706,0.7400471478287642,0.3180051337810734,0.43083602765262397,0.7988391560258384,4.284920207877443,12.784920207877443
0.3671648125826864,0.1754129635814307,0.6960595200365988,0.34306975333448153,0.42075367817714665,0.06332612179222762,0.5624003570485502,0.3436941231795694,0.4449020349287694,0.020250643784515132,5.136255977660223,13.636255977660223
0.36885343580484936,0.173601351574089,0.38081184734643314,0.3246331612499357,0.4224165503721484,0.11378151575812562,0.5448515590548584,0.7265519774157527,0.4449020349287694,0.00992561831774369,3.398979345454322,11.898979345454322
0.03781376110934381,0.8697680558789093,0.40346172269067865,0.3287094898836599,0.3917383053416619,0.05601401052891578,0.695971781463329,0.7259634847718541,0.6776198104976968,0.8428755761134199,3.3070997518767595,11.807099751876759
0.6613810197872333,0.4429627950924203,0.6837314131306429,0.36763140212775214,0.6838888385962655,0.055122808282067934,0.898545900356234,0.21674377661875344,0.278719619959501,0.8344527186504052,4.316057257378026,12.816057257378027
0.5167799667458293,0.6168793554484786,0.409314811389346,0.3265607749993942,0.5558985760563216,0.10867991056122538,0.7009896726535482,0.7188303577709237,0.8583715133810469,0.9671253720508599,2.869009915281566,11.369009915281566
0.5151781989436742,0.616880209133565,0.4084241128922554,0.3265607749993942,0.5549476842646822,0.10867991056122538,0.7009896739400678,0.7217275237792656,0.7590396854556825,0.9671253720508599,1.8787573575915018,10.378757357591502
0.02591304970939741,0.8545930056650575,0.40346172269067865,0.32230887197419866,0.41201683402241296,0.06968030504116002,0.5418049159486333,0.7502980913068928,0.24048925754221506,0.009899583915369466,3.257113210680151,11.757113210680151
0.5163913319763217,0.12336307832211918,0.364140832590428,0.3286546783780396,0.932257101618379,0.03150697666444861,0.7008111133679148,0.7252822248684928,0.24678983492286272,0.9619361727113434,3.2847766253389747,11.784776625338974
0.17448768102629725,0.6145261286765706,0.7074354791522983,0.33311524493216765,0.6892819049485422,0.09810409758244165,0.7007333312097827,0.32661320815468764,0.5879587417568657,0.755777829063203,3.9394729566062088,12.43947295660621
0.35995171434804085,0.5895171145971609,0.4091829876312341,0.3222043101113743,0.5541794511498985,0.11121008202978092,0.5427849449788767,0.718787611005901,0.8605470109573532,0.9856063518249858,3.2115088557843614,11.711508855784361
0.3667131571781172,0.8914999744408407,0.3789742048515273,0.32840958013098176,0.5655345504543817,0.09354090438892548,0.5467635678528286,0.667692872005864,0.8617123993280175,0.9414763285573609,3.2466018370048357,11.746601837004835
0.3890651703674027,0.12055557656149221,0.7047003117649813,0.24559973304730873,0.6892819049485422,0.06284374799296599,0.9181670709729963,0.32661320815468764,0.5989378929500737,0.7526433463445911,3.4578199540372503,11.95781995403725
0.5164006287227862,0.6191954337254708,0.3857898814399765,0.32845105896551446,0.5622296000348463,0.11232480884118773,0.7009410745065189,0.7258180418565411,0.8517816680692457,0.9323185559841376,3.2956670268785526,11.795667026878553
0.11618831931320929,0.1683367182318412,0.4034672685520017,0.36628347486376983,0.3810523200185329,0.1091502373356096,0.5130148948973593,0.7259043381328307,0.6382637445512906,0.06582122506391576,3.0802235127616835,11.580223512761684
0.11614384689517845,0.7965456459884601,0.40362471650358167,0.2584861404698196,0.3810523200185329,0.06898075766452785,0.6938082456687211,0.7259043381328307,0.6378802565092149,0.06582122506391576,3.1029478215119597,11.60294782151196
0.11623072714644941,0.7965456459884601,0.40346172269067865,0.31089179545354556,0.3810523200185329,0.06898075766452785,0.20524751598604293,0.7258349822601943,0.6414582708302673,0.06515558824534114,3.114693680286658,11.614693680286658
0.5199013083522053,0.6149464974530013,0.4092732088770258,0.32219672414981126,0.5622205565969571,0.11331150215136357,0.7010694208431965,0.7191505392065615,0.8378222677059692,0.9666819975113452,2.9109554417511925,11.410955441751192
0.03905844559544486,0.032059904683676144,0.7025119355562045,0.22591254195889648,0.6811242348371132,0.06163448411970439,0.9371287048756088,0.32632087538190013,0.44622176780008804,0.6037174274429303,3.6526649572078007,12.1526649572078
0.5167605733246841,0.6210861434134209,0.409314811389346,0.32219672414981126,0.5623173937047123,0.10867991056122538,0.7009896726535482,0.718787611005901,0.8583628486323605,0.966362157736934,2.9946872393406263,11.494687239340626
0.5318753316222556,0.1655672586266459,0.40351110929671735,0.32748801365689534,0.3810523200185329,0.06327063913732497,0.6949809719035083,0.7259043381328307,0.4729708922344814,0.09795932023284448,1.8736432225237851,10.373643222523786
0.5167790910587429,0.6168793554484786,0.409314811389346,0.32219672414981126,0.13530056143545108,0.11383979587593976,0.6963722647286792,0.7216847770142428,0.85350208034376,0.966362157736934,1.1508439390370104,4
0.5164008117031864,0.6167219830658704,0.3860725422063337,0.3287002990901805,0.5626297937626078,0.11287134349494621,0.7009418882385252,0.7081687666298404,0.8514375214742015,0.9305463394435332,3.198504029916232,11.698504029916233
0.36885343580484936,0.11294703445252657,0.38081184734643314,0.3246585350862661,0.42272786935217843,0.11308196838149345,0.6980276150097333,0.7265519774157527,0.4449020349287694,0.0004314613218626617,3.2515873912307613,11.75158739123076
0.12260663148878136,0.17246227037801504,0.39063554103969755,0.25860837938340975,0.7433273645315756,0.014041999370117353,0.18365893116602353,0.7526904744074954,0.44709116458222803,0.00992561831774369,3.112605307738666,11.612605307738665
0.5167791040739792,0.06790134519774643,0.4091818198611974,0.22347149559254648,0.7473642659997762,0.0029732113485399295,0.9375333023149158,0.7188264559851381,0.8583628486323605,0.962157908942678,3.107119685556257,11.607119685556256
0.5167791040739792,0.6168720588870445,0.4092533214950744,0.32878797540037685,0.7473642659997762,0.00312072688042582,0.519191862190083,0.7188264559851381,0.8918046434965515,0.9650614668921221,2.8822938854480498,11.38229388544805
0.10163844123011917,0.173601351574089,0.38081693217780815,0.2731879742986768,0.41876308898847847,0.11180107456205518,0.696604665820383,0.7265519774157527,0.4449020349287694,0.008383157713414635,3.2703970178057715,11.770397017805772
0.16848350783940358,0.07544174056247369,0.3669981739449667,0.3286996315658212,0.8904860437502082,0.11136308442726922,0.2025766608051548,0.703265249264606,0.2376789209456261,0.20873795475882978,3.5248183196770375,12.024818319677038
0.5621792862970376,0.6168934614211323,0.409314811389346,0.32240032339509966,0.4733729892161148,0.03301843098922306,0.7009904863855546,0.718787611005901,0.8583161771331564,0.966426409774344,3.063098939297682,11.563098939297682
0.012715087145073134,0.6168793554484786,0.4034617251483788,0.3113467256678843,0.5551279011467382,0.06851043089014361,0.7009896726535482,0.7217275237792656,0.599121980274988,0.9671253720508599,2.8465371346060953,11.346537134606095
0.5184895294456405,0.6168793554484786,0.409314811389346,0.3238904976132706,0.7457030916505969,0.11383979587593976,0.7009896726535482,0.7156416216569099,0.8572834688016269,0.9671311046318712,2.529644135876878,11.029644135876879
0.5130351421186241,0.6192095396981244,0.3857898814399765,0.3286546582108028,0.9327535737454196,0.03150250521582715,0.7008138001008456,0.7258180418565411,0.8495692641678405,0.9305463394435332,2.7545872321978333,11.254587232197833
0.025857564929815474,0.6100060966325499,0.409314811389346,0.32219672414981126,0.5331213436588014,0.09575872395566265,0.7009896726535482,0.7094965006118851,0.8583628486323605,0.966362157736934,3.2502381411157324,11.750238141115732
0.1092499760890131,0.7680721758611769,0.380872169470668,0.32214596002360285,0.38117266577449926,0.0633264672176352,0.6952757567908104,0.7259139794208009,0.43795628568242084,0.00390712094969714,3.267454448243469,11.76745444824347
0.36799325145390005,0.17507298753098854,0.3869315555878469,0.3222236936431762,0.4224165503721484,0.12946003110344323,0.7010309149886851,0.7245849280841204,0.4449020349287694,0.0021329504289141488,3.1049372310721854,11.604937231072185
0.12722631471112852,0.6176792037874785,0.40993520293084595,0.32219672414981126,0.5622205565969571,0.11383979587593976,0.2419620628849922,0.718787611005901,0.6289520390881046,0.7709282184950221,3.0337917104748406,11.53379171047484
0.3223336869094217,0.8351613580148711,0.3790208921952225,0.32840958013098176,0.624857832710148,0.06278435143199171,0.6984369264287049,0.6673299438052035,0.8851515028649987,0.9316010939637229,3.2359439397999012,11.7359439397999
0.23549516603598958,0.05310773515530802,0.7074354791522983,0.3271077705012348,0.6746976119833259,0.055207656350534026,0.9706627994503585,0.342966215512019,0.5879587417568657,0.1850621102122832,3.709402300693527,12.209402300693526
0.03781376110934381,0.8154457174815626,0.40344765681048833,0.31159416061526646,0.3810523200185329,0.05601401052891578,0.6958969754336558,0.6686795162259542,0.6792320310061748,0.907239466808369,1.6561433710369298,10.15614337103693
0.6613810197872333,0.4429627950924203,0.6885524897160998,0.36763140212775214,0.3787903300706249,0.055122808282067934,0.898545900356234,0.21674377661875344,0.30173203753238154,0.8344527186504052,4.979460640937791,13.479460640937791
0.10695611375890013,0.8114282027359035,0.390961348929518,0.31159069125100985,0.745075559757977,0.11374921525007888,0.698504273600647,0.7259043381328307,0.6241801044386719,0.008794576281938415,2.3084435224460895,10.80844352244609
0.5108869214821061,0.6168534173198024,0.409314811389346,0.32219672414981126,0.5558017389485663,0.11651879805998881,0.6951037245727277,0.718787611005901,0.8583628486323605,0.966362157736934,3.1053370228539015,11.605337022853902
